player,season,fotmob_id,team,pos,height,weight,age,foot,minutes,accurate_long_balls,accurate_passes,acted_as_sweeper,aerials_won,aerials_won_%,aerials_won_comp,assists,blocked_scoring_attempt,chances_created,chances_created_comp,clean_sheet_comp,clean_sheets,cross_accuracy,defensive_actions_comp,dispossessed,dribbled_past,dribbles,dribbles_success_rate,duels_won,duels_won_%,error_led_to_goal,fouls_won,goals,goals_comp,goals_conceded,goals_conceded_comp,goals_prevented,high_claims,interceptions,keeper_high_claim_comp,keeper_sweeper_actions_comp,long_ball_accuracy,long_ball_succeeeded_accuracy_comp,pass_accuracy,penalties_awarded,penalties_conceded,penalty_goals,penalty_goals_conceded,penalty_goals_faced,penalty_goals_saves,possession_won_final_3rd,recoveries,save_percentage,save_percentage_comp,saves,shot_attempts_comp,shots,shots_on_target,successful_crosses,tackles_won,tackles_won_%,touches,touches_comp,touches_in_opposition_box,xa,xg,xg_excl._penalty,xgot
Alejo Veliz,2023,1250658,Tottenham Hotspur,Striker,187 cm,77.0,20,Right,16,,,,,,0.921568989753723,,,,0.0784313976764679,,,,0.637255012989044,,,,,,,,,,0.715686023235321,,,,,,,,,,,,,,,,,,,,,,0.80392199754715,,,,,,,0.191175997257233,,,,,
Anthony Martial,2023,413557,Manchester United,Striker,181 cm,76.0,28,Right,389,0.231362467866324,20.8226221079692,,1.38817480719794,25.0,0.25,0.0,0.231362467866324,1.15681233933162,0.598038971424103,,,,0.200979992747307,1.61953727506427,,0.462724935732648,50.0,3.93316195372751,36.9565217391304,,1.15681233933162,0.231362467866324,0.455882012844086,,,,,,,,50.0,,80.3571428571429,0.231362467866324,,,,,,0.925449871465296,2.08226221079692,,,,0.127451002597809,1.15681233933162,0.694087403598972,,0.231362467866324,25.0,37.0179948586118,0.745097994804382,3.70179948586118,0.0303429376649979,0.272868887011374,0.272868887011374,0.248529570881076
Rasmus Højlund,2023,1199272,Manchester United,Striker,191 cm,82.0,20,Left,764,,10.955497382199,,0.706806282722513,23.0769230769231,0.362744987010956,0.0,0.353403141361257,1.17801047120419,0.558824002742767,,,25.0,0.0392156988382339,1.53141361256545,0.353403141361257,1.06020942408377,64.2857142857143,2.94502617801047,34.7222222222222,,0.942408376963351,0.0,0.813724994659424,,,,,,,,,,76.2295081967213,,0.117801047120419,,,,,1.17801047120419,2.70942408376963,,,,0.524510025978088,1.76701570680628,0.706806282722513,0.117801047120419,0.117801047120419,50.0,26.9764397905759,0.377451002597809,5.18324607329843,0.0388869541789849,0.296175389389717,0.296175389389717,0.374972511336441
Callum Wilson,2023,184321,Newcastle United,Striker,180 cm,66.0,31,Both,482,0.186721991701245,8.77593360995851,,0.746887966804979,30.7692307692308,0.259804010391235,0.0,0.186721991701245,0.186721991701245,0.225490003824234,,,,0.0294118002057076,3.54771784232365,0.186721991701245,1.49377593360996,66.6666666666667,3.7344398340249,31.7460317460317,,1.12033195020747,1.30705394190871,0.965686023235321,,,,,,,,25.0,,60.2564102564103,,,0.37344398340249,,,,0.186721991701245,1.86721991701245,,,,0.882353007793427,3.92116182572614,2.80082987551867,,0.37344398340249,100.0,33.2365145228216,0.093137301504612,6.90871369294606,0.0215241875638606,1.12546683347077,0.831043532280506,1.32208508574616
Alexander Isak,2023,690107,Newcastle United,Striker,192 cm,70.0,24,Right,756,0.238095238095238,14.8809523809524,,0.238095238095238,11.7647058823529,0.23039199411869,0.0,0.595238095238095,0.714285714285714,0.284314006567001,,,,0.176470994949341,0.833333333333333,0.357142857142857,1.66666666666667,63.6363636363636,2.73809523809524,36.5079365079365,,0.714285714285714,0.833333333333333,0.794117987155914,,,,,0.119047619047619,,,40.0,,79.1139240506329,,,0.119047619047619,,,,0.238095238095238,1.30952380952381,,,,0.681373000144958,2.85714285714286,1.42857142857143,,,,29.7619047619048,0.372548997402191,5.71428571428571,0.109182177554993,0.814440477462042,0.720583313987369,0.705571401686895
Danny Welbeck,2023,113836,Brighton & Hove Albion,Striker,185 cm,73.0,33,Right,413,,22.0096852300242,,0.435835351089588,20.0,0.274509996175766,0.0,0.435835351089588,1.08958837772397,0.80392199754715,,,,0.700980007648468,1.74334140435835,0.217917675544794,0.217917675544794,20.0,3.7046004842615,40.4761904761905,,1.52542372881356,0.217917675544794,0.524510025978088,,,,,0.435835351089588,,,,,86.3247863247863,,,,,,,0.217917675544794,1.74334140435835,,,,0.789215981960297,1.96125907990315,0.653753026634383,,0.653753026634383,42.8571428571429,40.9685230024213,0.715686023235321,4.14043583535109,0.0856728148229474,0.235438254497242,0.235438254497242,0.108435839486757
Evan Ferguson,2023,1068482,Brighton & Hove Albion,Striker,183 cm,75.0,19,Right,769,0.23407022106632,16.2678803641092,,0.5851755526658,38.4615384615385,0.225490003824234,0.0,0.11703511053316,0.46814044213264,0.23039199411869,,,,0.333332985639572,2.22366710013004,0.5851755526658,0.35110533159948,33.3333333333333,3.62808842652796,38.75,,1.98959687906372,0.70221066319896,0.838235020637512,,,,,0.11703511053316,,,50.0,,85.8024691358025,,,,,,,0.35110533159948,1.52145643693108,,,,0.627451002597809,2.45773732119636,1.7555266579974,,0.46814044213264,57.1428571428571,33.9401820546164,0.269607990980148,3.15994798439532,0.0671602675136571,0.363651484599814,0.363651484599814,0.581500626354441
Simon Adingra,2023,1227012,Brighton & Hove Albion,Striker,175 cm,68.0,21,Left,929,1.06566200215285,24.994617868676,,0.484391819160388,71.4285714285714,0.244525998830795,0.0968783638320775,0.0968783638320775,1.35629709364909,0.518248021602631,,,21.7391304347826,0.558394014835358,0.77502691065662,1.06566200215285,2.22820236813778,43.3962264150943,5.23143164693218,45.7627118644068,,0.871905274488697,0.290635091496233,0.729927003383636,,,,,1.16254036598493,,,57.8947368421053,,80.3738317757009,,,,,,,0.581270182992465,5.32831001076426,,,,0.288320988416672,1.55005382131324,0.77502691065662,0.484391819160388,0.968783638320775,58.8235294117647,50.3767491926803,0.277372002601624,5.13455328310011,0.107181661223955,0.164237888559972,0.164237888559972,0.283194822695335
Michail Antonio,2023,158545,West Ham United,Striker,180 cm,82.0,33,Right,822,0.547445255474453,9.30656934306569,,1.64233576642336,32.6086956521739,0.705882012844086,0.218978102189781,0.109489051094891,0.656934306569343,0.210784003138542,,,10.0,0.421568989753723,1.53284671532847,0.109489051094891,1.86131386861314,73.9130434782609,6.02189781021898,46.218487394958,,1.64233576642336,0.218978102189781,0.308824002742767,,,,,0.109489051094891,,,62.5,,63.4328358208955,,,,,,,0.437956204379562,2.51824817518248,,,,0.107842996716499,0.985401459854015,0.437956204379562,0.109489051094891,0.437956204379562,50.0,30.3284671532847,0.387255012989044,3.28467153284672,0.128266197921586,0.202018253124543,0.202018253124543,0.125135035410415
Danny Ings,2023,214426,West Ham United,Striker,178 cm,73.0,31,Right,130,,13.1538461538462,,0.692307692307692,16.6666666666667,0.245097994804382,0.0,0.692307692307692,,0.333332985639572,,,,0.534313976764679,0.692307692307692,0.692307692307692,0.692307692307692,50.0,2.07692307692308,23.0769230769231,,0.692307692307692,0.0,0.181373000144958,,,,,,,,,,63.3333333333333,,,,,,,1.38461538461538,2.07692307692308,,,,0.0441175997257233,0.692307692307692,,,,,34.6153846153846,0.318626999855042,4.15384615384615,0.0088341577838246,0.0856384617777971,0.0856384617777971,
Armando Broja,2023,1077975,Chelsea,Striker,186 cm,74.0,22,Right,165,,16.3636363636364,,0.545454545454545,20.0,,0.0,1.09090909090909,,,,,,,1.63636363636364,,2.72727272727273,50.0,6.0,45.8333333333333,,1.63636363636364,0.545454545454545,,,,,,,,,,,90.9090909090909,0.545454545454545,,,,,,1.09090909090909,2.18181818181818,,,,,2.72727272727273,0.545454545454545,,,,39.2727272727273,,8.72727272727273,0.0307038602503863,0.323181802576238,0.323181802576238,0.294763651761142
Nicolas Jackson,2023,1197347,Chelsea,Striker,186 cm,78.0,22,Right,1080,0.0833333333333333,15.4166666666667,,0.916666666666667,39.2857142857143,0.240196004509926,0.0833333333333333,0.583333333333333,0.916666666666667,0.666666984558105,,,,0.279412001371384,2.16666666666667,0.666666666666667,1.83333333333333,62.8571428571429,4.33333333333333,41.2698412698413,,1.0,0.5,0.857842981815338,,,,,0.25,,,100.0,,79.7413793103448,,,,,,,0.583333333333333,2.66666666666667,,,,0.666666984558105,3.0,1.41666666666667,,0.5,85.7142857142857,35.25,0.397058993577957,6.41666666666667,0.106609483559926,0.70455002784729,0.70455002784729,0.591458320617676
Deivid de Souza,2023,1458868,Chelsea,Striker,186 cm,73.0,18,Right,9,,,,,,0.648779988288879,,,,0.0829268023371696,,,,0.26341500878334,,,,,,,,,,0.136584997177124,,,,,,,,,,,,,,,,,,,,,,0.887804985046387,,,,,,,0.209756001830101,,,,,
Neal Maupay,2023,391064,Brentford,Striker,171 cm,69.0,27,Right,572,0.472027972027972,17.7797202797203,,0.629370629370629,16.6666666666667,0.346341013908386,0.314685314685315,1.25874125874126,1.25874125874126,0.21951200067997,,,50.0,0.312195003032684,1.73076923076923,0.472027972027972,0.629370629370629,50.0,3.3041958041958,31.8181818181818,,1.41608391608392,0.314685314685315,0.063414603471756,,,,,0.157342657342657,,,42.8571428571429,,74.8344370860927,,,,,,,1.88811188811189,5.19230769230769,,,,0.887804985046387,3.93356643356643,1.88811188811189,0.314685314685315,0.472027972027972,75.0,39.965034965035,0.687804996967316,6.60839160839161,0.092303927961763,0.776753475616028,0.776753475616028,0.808017453947267
Yoane Wissa,2023,666857,Brentford,Striker,180 cm,75.0,27,Right,1210,0.297520661157025,11.603305785124,,1.56198347107438,42.8571428571429,0.416667014360428,0.0743801652892562,0.892561983471074,0.966942148760331,0.318626999855042,,,28.5714285714286,0.372548997402191,0.669421487603306,0.669421487603306,0.966942148760331,61.9047619047619,4.98347107438016,49.6296296296296,,1.56198347107438,0.223140495867769,0.205881997942924,,,,,0.446280991735537,,,50.0,,73.5849056603774,0.0743801652892562,,,,,,1.11570247933884,4.16528925619835,,,,0.289216011762619,2.67768595041322,0.818181818181818,0.148760330578512,0.669421487603306,75.0,29.5289256198347,0.107842996716499,4.90909090909091,0.0370277956990171,0.389573542539738,0.389573542539738,0.230444616522671
Raul Jiménez,2023,292313,Fulham,Striker,188 cm,79.0,32,Right,932,0.579399141630901,14.3884120171674,,3.18669527896996,48.5294117647059,0.745097994804382,0.0,0.675965665236052,0.579399141630901,0.240196004509926,,,,0.549019992351532,1.931330472103,0.869098712446352,0.482832618025751,45.4545454545455,5.98712446351931,43.9716312056738,,1.1587982832618,0.289699570815451,0.475490003824234,,,,,0.0965665236051502,,,50.0,,65.0655021834061,,,,,,,0.675965665236052,2.41416309012876,,,,0.480392009019852,2.22103004291845,0.869098712446352,,0.869098712446352,75.0,37.274678111588,0.563724994659424,4.44206008583691,0.0420709750555104,0.321045062572659,0.321045062572659,0.35582831744984
Vinicius,2023,866201,Fulham,Striker,190 cm,83.0,28,Left,255,,11.2941176470588,,1.41176470588235,30.7692307692308,0.59512197971344,0.0,,1.41176470588235,0.307316988706589,,,,0.346341013908386,2.11764705882353,0.705882352941176,0.705882352941176,28.5714285714286,3.88235294117647,29.7297297297297,,0.705882352941176,0.352941176470588,0.624390006065369,,,,,,,,,,69.5652173913043,,,,,,,0.352941176470588,2.11764705882353,,,,0.102439001202583,2.11764705882353,1.05882352941176,,0.705882352941176,66.6666666666667,33.5294117647059,0.0682926997542381,4.23529411764706,0.0187379437334397,0.234352953293744,0.234352953293744,0.38555292522206
Rodrigo Muniz,2023,1128945,Fulham,Striker,178 cm,67.0,22,Right,133,,8.79699248120301,,6.76691729323308,43.4782608695652,,0.0,0.676691729323308,2.03007518796992,,,,,,5.41353383458647,1.35338345864662,,,8.1203007518797,30.7692307692308,,1.35338345864662,0.0,,,,,,0.676691729323308,,,,,54.1666666666667,,,,,,,0.676691729323308,3.38345864661654,,,,,2.70676691729323,0.676691729323308,,,,35.8646616541353,,10.1503759398496,0.0274404931001197,0.257075193681215,0.257075193681215,0.171203001549369
Pablo Sarabia,2023,240054,Wolverhampton Wanderers,Striker,176 cm,72.0,31,Left,297,0.909090909090909,30.0,,0.606060606060606,33.3333333333333,0.058823499828577,0.606060606060606,0.909090909090909,3.63636363636364,0.990195989608765,,,29.4117647058824,0.450980007648468,1.51515151515152,1.21212121212121,0.606060606060606,28.5714285714286,4.54545454545454,41.6666666666667,,1.81818181818182,0.303030303030303,0.0539215989410877,,,,,0.606060606060606,,,42.8571428571429,,76.1538461538462,,,,,,,0.909090909090909,4.84848484848485,,,,0.475490003824234,3.33333333333333,1.51515151515152,1.51515151515152,1.21212121212121,80.0,63.6363636363636,0.995097994804382,3.93939393939394,0.500507499232437,0.269969701766968,0.269969701766968,0.333424228610414
Sasa Kalajdzic,2023,858198,Wolverhampton Wanderers,Striker,200 cm,76.0,26,Right,158,0.569620253164557,21.6455696202532,,4.55696202531646,66.6666666666667,,0.0,,2.27848101265823,,,,,,2.84810126582278,0.569620253164557,0.569620253164557,100.0,10.8227848101266,54.2857142857143,,2.27848101265823,1.13924050632911,,,,,,0.569620253164557,,,50.0,,65.5172413793103,,,,,,,,2.27848101265823,,,,,2.27848101265823,1.13924050632911,,1.13924050632911,33.3333333333333,54.6835443037975,,3.9873417721519,0.145159556141383,0.608981025369861,0.608981025369861,0.936512630197066
Matheus Cunha,2023,863098,Wolverhampton Wanderers,Striker,184 cm,75.0,24,Right,1248,0.432692307692308,20.0480769230769,,0.649038461538462,36.0,0.122548997402191,0.216346153846154,0.360576923076923,0.9375,0.294117987155914,,,,0.84313702583313,1.94711538461538,0.576923076923077,2.37980769230769,51.5625,6.12980769230769,47.2222222222222,,1.73076923076923,0.288461538461538,0.147058993577957,,,,,0.432692307692308,,,37.5,,80.8139534883721,,,,,,,0.721153846153846,3.53365384615385,,,,0.333332985639572,2.23557692307692,1.15384615384615,,0.576923076923077,42.1052631578947,46.0096153846154,0.828431010246277,4.54326923076923,0.106632414345558,0.273778851215656,0.273778851215656,0.295110597060277
Fabio Silva,2023,1050158,Wolverhampton Wanderers,Striker,185 cm,75.0,21,Right,261,,20.6896551724138,,0.689655172413793,25.0,0.333332985639572,0.0,0.344827586206897,1.37931034482759,0.901961028575897,,,,0.799019992351532,1.37931034482759,0.344827586206897,0.689655172413793,28.5714285714286,5.17241379310345,39.4736842105263,,1.37931034482759,0.0,0.583333015441895,,,,,0.689655172413793,,,,,80.0,,0.344827586206897,,,,,0.344827586206897,5.17241379310345,,,,0.294117987155914,2.41379310344828,1.03448275862069,,1.37931034482759,57.1428571428571,45.1724137931035,0.676470994949341,4.13793103448276,0.0349598634859611,0.35610346958555,0.35610346958555,0.349689639847854
Odsonne Edouard,2023,637746,Crystal Palace,Striker,187 cm,83.0,25,Right,1203,0.0748129675810474,12.643391521197,,1.64588528678304,37.9310344827586,0.59313702583313,0.0,1.12219451371571,0.972568578553616,0.279412001371384,,,12.5,0.789215981960297,1.34663341645885,0.673316708229426,0.897755610972569,42.8571428571429,4.63840399002494,38.5093167701863,,1.12219451371571,0.448877805486284,0.485294014215469,,,,,0.29925187032419,,,33.3333333333333,,72.8448275862069,,,,,,,0.448877805486284,2.09476309226933,,,,0.421568989753723,2.91770573566085,1.12219451371571,0.0748129675810474,0.673316708229426,60.0,34.1895261845387,0.455882012844086,5.46134663341646,0.0622629316667666,0.374558596242396,0.374558596242396,0.434266825269285
Jean-Philippe Mateta,2023,706297,Crystal Palace,Striker,192 cm,82.0,26,Right,399,,12.6315789473684,,2.4812030075188,45.8333333333333,0.731706976890564,0.676691729323308,,2.03007518796992,0.234145998954773,,,,0.829267978668213,4.06015037593985,,0.902255639097744,44.4444444444444,5.18796992481203,35.9375,,0.676691729323308,0.0,0.3853659927845,,,,,0.225563909774436,,,,,69.1358024691358,,,,,,,1.12781954887218,2.4812030075188,,,,0.224390000104904,1.12781954887218,0.676691729323308,,0.676691729323308,60.0,36.0902255639098,0.356097996234894,3.38345864661654,0.123400665763626,0.0956616500266512,0.0956616500266512,0.162902250325769
Kieffer Moore,2023,469202,AFC Bournemouth,Striker,195 cm,83.0,31,Right,85,,,,,,0.951219022274017,,,,0.0146340997889638,,,,0.775610029697418,,,,,,,,,,0.234145998954773,,,,,,,,,,,,,,,,,,,,,,0.741463005542755,,,,,,,0.482926994562149,,,,,
Dominic Solanke,2023,591734,AFC Bournemouth,Striker,187 cm,80.0,26,Right,1338,0.201793721973094,10.762331838565,,1.81614349775785,35.5263157894737,0.529411971569061,0.0672645739910314,0.538116591928251,0.874439461883408,0.127451002597809,,,60.0,0.563724994659424,2.95964125560538,0.201793721973094,1.00896860986547,34.8837209302326,4.03587443946188,30.1507537688442,,0.807174887892377,0.47085201793722,0.323529005050659,,,,,0.201793721973094,,,50.0,,77.2946859903382,,,,,,,1.00896860986547,2.48878923766816,,,,0.588235020637512,2.89237668161435,1.0762331838565,0.201793721973094,0.201793721973094,42.8571428571429,33.9013452914798,0.416667014360428,6.32286995515695,0.0567402874407747,0.511634520885656,0.511634520885656,0.487822887608823
Chris Wood,2023,169719,Nottingham Forest,Striker,191 cm,94.0,32,Right,432,0.416666666666667,14.7916666666667,,3.54166666666667,38.6363636363636,0.829267978668213,0.0,0.208333333333333,1.875,0.468293011188507,,,,0.248779997229576,1.04166666666667,0.416666666666667,,,4.375,32.3076923076923,,0.625,0.625,0.414633989334106,,,,,0.208333333333333,,,66.6666666666667,,63.3928571428571,,0.208333333333333,,,,,0.416666666666667,2.70833333333333,,,,0.0390244014561176,2.29166666666667,1.25,,0.208333333333333,100.0,36.6666666666667,0.063414603471756,5.20833333333333,0.0345288589596748,0.48975000778834,0.48975000778834,0.350854148467382
Divock Origi,2023,426202,Nottingham Forest,Striker,185 cm,75.0,28,Both,152,0.592105263157895,7.69736842105263,,0.592105263157895,10.0,0.351220011711121,0.0,0.592105263157895,0.592105263157895,0.0926828980445862,,,50.0,0.414633989334106,2.36842105263158,,0.592105263157895,33.3333333333333,3.55263157894737,25.0,,2.36842105263158,0.0,0.0341463014483452,,,,,,,,100.0,,61.9047619047619,,,,,,,0.592105263157895,0.592105263157895,,,,0.165854007005692,1.77631578947368,0.592105263157895,0.592105263157895,,,30.7894736842105,0.248779997229576,4.14473684210526,0.0973493027451791,0.48446052168545,0.48446052168545,0.519690772420482
Taiwo Awoniyi,2023,643717,Nottingham Forest,Striker,183 cm,73.0,26,Right,672,,11.1160714285714,,2.00892857142857,39.4736842105263,0.41176500916481,0.267857142857143,0.133928571428571,1.20535714285714,0.19607800245285,,,,0.710784018039703,1.20535714285714,0.133928571428571,0.803571428571428,66.6666666666667,4.41964285714286,42.8571428571429,,0.9375,0.535714285714286,0.892157018184662,,,,,,,,,,72.8070175438596,,,,,,,0.669642857142857,3.61607142857143,,,,0.205881997942924,1.60714285714286,0.669642857142857,,0.401785714285714,60.0,28.125,0.0784313976764679,3.88392857142857,0.0497572243745838,0.487245523503849,0.487245523503849,0.519428551197052
Cauley Woodrow,2023,282276,Luton Town,Striker,184 cm,78.0,29,Right,74,,,,,,0.687804996967316,,,,0.629267990589142,,,,0.912195026874542,,,,,,,,,,0.414633989334106,,,,,,,,,,,,,,,,,,,,,,0.946340978145599,,,,,,,0.858537018299103,,,,,
Carlton Morris,2023,562725,Luton Town,Striker,185 cm,85.0,27,Right,1178,0.458404074702886,14.0577249575552,,4.88964346349745,42.1052631578947,0.941175997257233,0.152801358234295,0.534804753820034,0.687606112054329,0.480392009019852,,,,0.720588028430939,1.7572156196944,0.305602716468591,0.99320882852292,61.9047619047619,7.10526315789474,40.7894736842105,,0.764006791171477,0.229202037351443,0.514706015586853,,,,,0.0764006791171477,,,66.6666666666667,,61.1295681063123,,,0.152801358234295,,,,0.764006791171477,2.75042444821732,,,,0.730391979217529,2.29202037351443,0.611205432937182,,0.305602716468591,57.1428571428571,37.5891341256367,0.705882012844086,4.58404074702886,0.046628104405816,0.296022066236149,0.175553485371666,0.307795406399842
